Customer ID,Age,Gender,Location,Last Purchase Date,Churn
1292,69,Male,South Dakota,22/10/2022,0
1293,26,Male,Kentucky,16/9/2022,0
1294,23,Male,Florida,16/5/2023,0
1295,27,Male,Texas,4/1/2022,1
1296,30,Male,New Mexico,8/8/2022,0
1297,48,Male,South Dakota,9/12/2023,0
1298,44,Male,New Jersey,10/9/2022,0
1299,29,Male,Indiana,6/7/2022,0
1300,29,Male,Louisiana,28/9/2023,0
1301,67,Male,West Virginia,28/2/2022,1
1302,42,Male,Maine,7/8/2023,0
1303,23,Male,Idaho,20/10/2022,0
1304,34,Male,New York,17/4/2023,0
1305,64,Male,Montana,5/6/2023,0
1306,31,Male,Mississippi,16/4/2023,0
1307,54,Male,Alaska,17/7/2022,0
1308,23,Male,Missouri,7/6/2022,1
1309,59,Male,Rhode Island,27/6/2022,0
1310,32,Male,Hawaii,17/4/2022,1
1311,43,Male,South Carolina,18/3/2022,1
1312,32,Male,Tennessee,28/1/2023,0
1313,66,Male,Missouri,28/9/2023,0
1314,70,Male,Missouri,4/12/2022,0
1315,42,Male,Missouri,14/5/2022,1
1316,56,Male,Mississippi,10/6/2022,1
1317,28,Male,Arkansas,23/12/2023,0
1318,28,Male,Kentucky,25/6/2023,0
1319,52,Male,Connecticut,6/1/2022,1
1320,65,Male,Oklahoma,25/12/2023,0
1321,56,Male,California,27/6/2023,0
1322,59,Male,Missouri,3/1/2022,1
1323,23,Male,Washington,18/8/2022,0
1324,58,Male,New York,8/12/2022,0
1325,39,Male,Indiana,29/11/2022,0
1326,28,Male,Oregon,4/1/2022,1
1327,40,Male,Texas,5/9/2023,0
1328,52,Male,Florida,28/12/2023,0
1329,37,Male,Rhode Island,23/10/2022,0
1330,70,Male,Texas,24/10/2022,0
1331,30,Male,Vermont,7/3/2023,0
1332,38,Male,Maryland,13/4/2023,0
1333,66,Male,Alaska,21/4/2023,0
1334,29,Male,Idaho,16/12/2022,0
1335,46,Male,West Virginia,14/12/2022,0
1336,56,Male,Nevada,14/12/2022,0
1337,23,Male,Oregon,18/2/2023,0
1338,37,Male,Tennessee,7/8/2022,0
1339,56,Male,Alabama,22/1/2022,1
1340,36,Male,Indiana,14/10/2023,0
1341,40,Male,Idaho,3/11/2023,0
1342,26,Male,Rhode Island,28/3/2022,1
1343,57,Male,Arizona,27/8/2023,0
1344,68,Male,Florida,1/4/2022,1
1345,56,Male,New York,18/1/2023,0
1346,40,Male,Nebraska,30/6/2023,0
1347,44,Male,Mississippi,16/12/2023,0
1348,44,Male,Vermont,10/10/2023,0
1349,19,Male,Nebraska,22/7/2022,0
1350,21,Male,South Carolina,3/5/2023,0
1351,31,Male,Delaware,27/11/2022,0
1352,30,Male,Vermont,17/3/2022,1
1353,65,Male,Indiana,13/8/2023,0
1354,39,Male,Oregon,4/1/2022,1
1355,64,Male,Maryland,18/3/2022,1
1356,59,Male,Florida,13/3/2022,1
1357,49,Male,Indiana,21/1/2022,1
1358,24,Male,Texas,13/3/2023,0
1359,19,Male,Nebraska,16/10/2022,0
1360,27,Male,North Carolina,3/6/2022,1
1361,56,Male,Alabama,28/12/2022,0
1362,49,Male,Alabama,24/8/2023,0
1363,41,Male,Colorado,14/4/2023,0
1364,36,Male,Wisconsin,15/1/2023,0
1365,68,Male,Delaware,8/3/2023,0
1366,28,Male,Indiana,28/7/2022,0
1367,45,Male,Iowa,22/6/2022,0
1368,60,Male,Iowa,18/8/2023,0
1369,21,Male,Wisconsin,23/2/2022,1
1370,32,Male,Iowa,5/4/2023,0
1371,27,Male,Montana,29/6/2022,0
1372,40,Male,Mississippi,29/4/2023,0
1373,64,Male,Michigan,17/3/2023,0
1374,18,Male,Virginia,5/7/2023,0
1375,22,Male,New York,21/6/2023,0
1376,42,Male,Maine,31/5/2022,1
1377,57,Male,New Jersey,27/10/2022,0
1378,33,Male,Maryland,2/12/2022,0
1379,37,Male,Kentucky,13/3/2023,0
1380,21,Male,Minnesota,30/3/2022,1
1381,51,Male,Massachusetts,31/7/2022,0
1382,30,Male,Illinois,8/3/2022,1
1383,68,Male,Michigan,24/5/2023,0
1384,36,Male,Wisconsin,5/12/2023,0
1385,46,Male,Alaska,6/10/2022,0
1386,41,Male,Mississippi,28/12/2023,0
1387,68,Male,Oregon,23/10/2023,0
1388,21,Male,Maryland,17/4/2022,1
1389,62,Male,Arkansas,8/8/2022,0
1390,59,Male,Illinois,29/12/2022,0
1391,25,Male,Arkansas,29/9/2022,0
1392,53,Male,Mississippi,14/7/2023,0
1393,31,Male,Arkansas,27/6/2023,0
1394,46,Male,Idaho,22/5/2023,0
1395,26,Male,Iowa,3/11/2022,0
1396,47,Male,West Virginia,19/10/2023,0
1397,37,Male,Wisconsin,11/2/2022,1
1398,55,Male,Massachusetts,4/1/2022,1
1399,30,Male,Texas,7/8/2023,0
1400,19,Male,Nebraska,1/10/2022,0
1401,36,Male,Nevada,6/3/2022,1
1402,23,Male,Indiana,16/5/2022,1
1403,62,Male,North Dakota,25/10/2023,0
1404,26,Male,Georgia,26/1/2023,0
1405,36,Male,New Mexico,12/10/2023,0
1406,33,Male,New Hampshire,27/4/2022,1
1407,32,Male,Washington,13/3/2023,0
1408,56,Male,Nevada,25/1/2023,0
1409,58,Male,Maine,14/9/2022,0
1410,34,Male,Idaho,23/8/2023,0
1411,61,Male,Tennessee,15/1/2023,0
1412,48,Male,Louisiana,28/10/2023,0
1413,25,Male,Michigan,4/8/2023,0
1414,51,Male,New Hampshire,22/11/2022,0
1415,29,Male,Minnesota,8/11/2022,0
1416,54,Male,Illinois,13/4/2023,0
1417,48,Male,Idaho,10/1/2023,0
1418,62,Male,Montana,19/10/2023,0
1419,18,Male,Alabama,2/4/2022,1
1420,43,Male,Montana,21/5/2023,0
1421,22,Male,California,12/7/2023,0
1422,68,Male,Pennsylvania,28/8/2023,0
1423,44,Male,Texas,12/1/2022,1
1424,51,Male,Michigan,19/7/2022,0
1425,66,Male,Connecticut,7/2/2022,1
1426,59,Male,Wyoming,18/6/2022,0
1427,60,Male,Michigan,22/4/2022,1
1428,31,Male,South Dakota,13/12/2023,0
1429,20,Male,North Dakota,13/4/2023,0
1430,24,Male,Maryland,12/1/2022,1
1431,48,Male,Michigan,11/5/2022,1
1432,39,Male,South Dakota,10/11/2022,0
1433,34,Male,Florida,17/2/2023,0
1434,70,Male,Minnesota,2/12/2023,0
1435,59,Male,New York,27/1/2022,1
1436,45,Male,Oregon,22/8/2023,0
1437,35,Male,Minnesota,15/5/2023,0
1438,69,Male,Montana,13/11/2022,0
1439,58,Male,Washington,27/12/2023,0
1440,25,Male,New Mexico,23/5/2023,0
1441,27,Male,Arizona,16/2/2022,1
1442,34,Male,Nebraska,26/11/2022,0
1443,53,Male,Idaho,11/7/2022,0
1444,58,Male,Idaho,3/10/2022,0
1445,32,Male,Vermont,10/8/2023,0
1446,64,Male,Arkansas,17/3/2023,0
1447,63,Male,Wyoming,26/2/2023,0
1448,23,Male,New Mexico,27/5/2022,1
1449,64,Male,West Virginia,12/8/2022,0
1450,18,Male,New York,11/3/2023,0
1451,25,Male,Illinois,3/7/2023,0
1452,54,Male,Utah,17/11/2023,0
1453,60,Male,Colorado,14/1/2023,0
1454,36,Male,Virginia,24/4/2023,0
1455,66,Male,Georgia,23/7/2023,0
1456,60,Male,Alabama,19/3/2022,1
1457,59,Male,Montana,24/7/2023,0
1458,58,Male,Pennsylvania,27/7/2023,0
1459,35,Male,Missouri,28/6/2023,0
1460,20,Male,Maine,29/10/2022,0
1461,70,Male,Pennsylvania,22/8/2023,0
1462,54,Male,Oregon,18/5/2022,1
1463,38,Male,Utah,29/8/2023,0
1464,54,Male,Oklahoma,27/1/2023,0
1465,33,Male,Montana,25/12/2023,0
1466,46,Male,Nebraska,25/7/2023,0
1467,58,Male,Alabama,18/3/2022,1
1468,30,Male,Ohio,17/3/2023,0
1469,42,Male,Arkansas,9/8/2023,0
1470,28,Male,Mississippi,29/1/2023,0
1471,43,Male,California,23/9/2022,0
1472,31,Male,Alaska,27/5/2023,0
1473,39,Male,Indiana,28/10/2023,0
1474,69,Male,Wisconsin,10/3/2022,1
1475,31,Male,New Jersey,11/9/2023,0
1476,44,Male,Rhode Island,5/3/2023,0
1477,39,Male,Wyoming,11/1/2022,1
1478,24,Male,Oregon,15/8/2022,0
1479,28,Male,Washington,2/8/2022,0
1480,48,Male,Washington,21/7/2022,0
1481,39,Male,New Hampshire,1/12/2022,0
1482,64,Male,Maryland,4/2/2022,1
1483,28,Male,Wisconsin,19/6/2022,0
1484,39,Male,Massachusetts,9/11/2022,0
1485,49,Male,Nebraska,14/5/2022,1
1486,22,Male,Nebraska,24/8/2023,0
1487,25,Male,Idaho,26/11/2023,0
1488,40,Male,Arizona,29/8/2022,0
1489,23,Male,Hawaii,24/10/2023,0
1490,24,Male,Missouri,30/12/2023,0
1491,66,Male,Louisiana,8/10/2022,0
1492,27,Male,Arkansas,19/3/2022,1
1493,62,Male,North Carolina,17/1/2022,1
1494,70,Male,North Dakota,11/12/2022,0
1495,43,Male,Montana,27/2/2023,0
1496,45,Male,Rhode Island,23/1/2022,1
1497,63,Male,Idaho,19/1/2023,0
1498,69,Male,Michigan,2/12/2023,0
1499,59,Male,Illinois,15/11/2022,0
1500,19,Male,Georgia,28/2/2023,0
1501,63,Male,Alabama,18/11/2023,0
1502,37,Male,Alaska,4/2/2023,0
1503,37,Male,Massachusetts,23/3/2023,0
1504,50,Male,Michigan,23/11/2023,0
1505,60,Male,Alaska,16/11/2022,0
1506,46,Male,North Dakota,5/4/2023,0
1507,35,Male,South Carolina,11/7/2023,0
1508,66,Male,Pennsylvania,28/12/2022,0
1509,35,Male,Colorado,22/1/2022,1
1510,20,Male,New Hampshire,11/8/2023,0
1511,55,Male,Maryland,17/1/2022,1
1512,34,Male,Georgia,23/5/2022,1
1513,60,Male,Wisconsin,27/7/2023,0
1514,22,Male,Texas,29/6/2023,0
1515,26,Male,Utah,12/11/2022,0
1516,39,Male,Indiana,2/11/2023,0
1517,20,Male,Nevada,3/10/2023,0
1518,57,Male,New Hampshire,8/6/2023,0
1519,68,Male,New York,2/7/2022,0
1520,50,Male,Texas,27/3/2023,0
1521,21,Male,Iowa,21/7/2023,0
1522,29,Male,Washington,23/1/2022,1
1523,38,Male,Tennessee,17/7/2023,0
1524,54,Male,Georgia,6/4/2022,1
1525,22,Male,Massachusetts,5/3/2023,0
1526,29,Male,Oregon,27/2/2022,1
1527,41,Male,Oklahoma,1/2/2023,0
1528,26,Male,Wisconsin,4/2/2023,0
1529,69,Male,Oregon,8/12/2023,0
1530,20,Male,Georgia,23/10/2023,0
1531,59,Male,New Mexico,25/8/2022,0
1532,63,Male,Mississippi,14/4/2022,1
1533,68,Male,Wisconsin,24/2/2022,1
1534,50,Male,New Hampshire,18/11/2022,0
1535,55,Male,Wyoming,1/3/2022,1
1536,36,Male,West Virginia,24/7/2022,0
1537,18,Male,Michigan,26/11/2023,0
1538,68,Male,Alaska,5/10/2022,0
1539,56,Male,Illinois,26/4/2022,1
1540,32,Male,Hawaii,13/9/2022,0
1541,28,Male,Colorado,10/2/2022,1
1542,24,Male,Illinois,26/6/2023,0
1543,59,Male,Hawaii,3/9/2022,0
1544,56,Male,Wisconsin,23/8/2022,0
1545,30,Male,Arkansas,24/6/2023,0
1546,48,Male,Delaware,17/11/2022,0
1547,60,Male,Oregon,9/8/2023,0
1548,46,Male,South Carolina,23/3/2022,1
1549,69,Male,Maryland,22/2/2023,0
1550,19,Male,Kansas,10/12/2023,0
1551,66,Male,Arkansas,8/1/2023,0
1552,64,Male,Minnesota,16/11/2022,0
1553,54,Male,New Mexico,1/5/2023,0
1554,27,Male,Delaware,17/4/2022,1
1555,64,Male,Utah,8/8/2023,0
1556,43,Male,Ohio,24/9/2022,0
1557,43,Male,Alabama,21/5/2022,1
1558,27,Male,South Dakota,14/10/2022,0
1559,35,Male,New Mexico,21/9/2023,0
1560,43,Male,Oregon,15/9/2022,0
1561,57,Male,Oregon,18/2/2023,0
1562,50,Male,Mississippi,19/1/2022,1
1563,37,Male,Alabama,14/6/2023,0
1564,68,Male,Kansas,11/11/2022,0
1565,22,Male,California,25/12/2023,0
1566,58,Male,Idaho,3/8/2023,0
1567,48,Male,Wyoming,1/5/2023,0
1568,30,Male,Minnesota,25/9/2023,0
1569,51,Male,Washington,8/9/2022,0
1570,20,Male,Hawaii,2/8/2022,0
1571,30,Male,Missouri,27/5/2023,0
1572,28,Male,Colorado,4/12/2022,0
1573,37,Male,Washington,19/2/2023,0
1574,36,Male,North Dakota,25/3/2022,1
1575,18,Male,Minnesota,3/5/2022,1
1576,52,Male,California,22/10/2022,0
1577,56,Male,Michigan,16/6/2022,1
1578,68,Male,Delaware,4/10/2022,0
1579,62,Male,California,15/1/2022,1
1580,35,Male,Oklahoma,22/2/2022,1
1581,65,Male,North Dakota,24/6/2023,0
1582,69,Male,Ohio,28/11/2022,0
1583,28,Male,Hawaii,25/2/2022,1
1584,37,Male,Maryland,15/10/2023,0
1585,41,Male,Hawaii,6/4/2022,1
1586,37,Male,Alabama,2/2/2023,0
1587,25,Male,Oklahoma,30/3/2023,0
1588,41,Male,Alabama,5/7/2023,0
1589,48,Male,Vermont,29/12/2023,0
1590,42,Male,Ohio,16/7/2022,0
1591,54,Male,Wisconsin,17/9/2022,0
1592,18,Male,South Dakota,26/6/2022,0
1593,56,Male,Iowa,10/8/2022,0
1594,61,Male,Maryland,17/7/2023,0
1595,40,Male,Colorado,11/11/2023,0
1596,34,Male,Wisconsin,15/2/2022,1
1597,42,Male,Mississippi,1/2/2023,0
1598,43,Male,Mississippi,5/5/2022,1
1599,47,Male,California,1/12/2023,0
1600,48,Male,Delaware,3/2/2023,0
1601,20,Male,Montana,25/8/2023,0
1602,65,Male,Indiana,3/7/2022,0
1603,54,Male,West Virginia,19/9/2022,0
1604,23,Male,Iowa,21/7/2023,0
1605,18,Male,Maine,19/5/2023,0
1606,70,Male,Connecticut,9/7/2022,0
1607,55,Male,Kansas,5/3/2023,0
1608,49,Male,Vermont,28/1/2023,0
1609,26,Male,Nebraska,22/10/2022,0
1610,33,Male,Nevada,1/12/2022,0
1611,20,Male,Tennessee,14/12/2023,0
1612,41,Male,Arkansas,7/9/2023,0
1613,18,Male,Wisconsin,7/3/2022,1
1614,26,Male,Illinois,17/6/2023,0
1615,30,Male,Kansas,1/2/2022,1
1616,64,Male,New York,5/10/2022,0
1617,26,Male,Colorado,8/6/2022,1
1618,43,Male,Wisconsin,20/5/2023,0
1619,63,Male,Michigan,7/3/2022,1
1620,57,Male,Hawaii,25/1/2022,1
1621,25,Male,Virginia,10/4/2022,1
1622,68,Male,Ohio,19/10/2022,0
1623,31,Male,Missouri,16/4/2022,1
1624,64,Male,Indiana,7/5/2023,0
1625,38,Male,Florida,18/3/2023,0
1626,34,Male,Minnesota,7/8/2022,0
1627,32,Male,Nevada,14/12/2023,0
1628,69,Male,Maine,1/2/2022,1
1629,45,Male,Massachusetts,26/9/2022,0
1630,35,Male,North Dakota,29/6/2023,0
1631,63,Male,New Jersey,8/12/2022,0
1632,65,Male,Indiana,17/8/2023,0
1633,35,Male,Oregon,13/3/2023,0
1634,54,Male,North Dakota,27/7/2022,0
1635,28,Male,South Carolina,2/10/2022,0
1636,68,Male,North Carolina,24/11/2023,0
1637,58,Male,North Dakota,30/11/2022,0
1638,35,Male,Massachusetts,29/1/2023,0
1639,68,Male,Tennessee,9/12/2023,0
1640,41,Male,Missouri,14/3/2023,0
1641,65,Male,Tennessee,30/7/2022,0
1642,50,Male,Colorado,18/4/2023,0
1643,18,Male,Mississippi,10/4/2023,0
1644,38,Male,Ohio,22/3/2023,0
1645,68,Male,North Carolina,17/9/2023,0
1646,53,Male,Ohio,30/10/2023,0
1647,58,Male,Nebraska,29/4/2022,1
1648,34,Male,Hawaii,18/11/2022,0
1649,36,Male,Oklahoma,18/4/2022,1
1650,58,Male,Wisconsin,17/3/2022,1
1651,60,Male,Arkansas,24/3/2023,0
1652,59,Male,Texas,17/8/2023,0
1653,65,Male,New Mexico,22/6/2022,0
1654,31,Male,Colorado,6/1/2023,0
1655,43,Male,Indiana,10/2/2023,0
1656,37,Male,Arizona,19/10/2022,0
1657,21,Male,Indiana,30/10/2023,0
1658,69,Male,Indiana,11/4/2022,1
1659,32,Male,Alaska,18/6/2022,0
1660,53,Male,Utah,15/11/2023,0
1661,59,Male,Louisiana,1/2/2022,1
1662,64,Male,Iowa,28/11/2023,0
1663,63,Male,New Mexico,7/8/2023,0
1664,43,Male,Maine,2/6/2022,1
1665,19,Male,Minnesota,23/11/2023,0
1666,40,Male,New Mexico,30/11/2023,0
1667,51,Male,Arkansas,21/6/2023,0
1668,51,Male,Oklahoma,4/12/2022,0
1669,66,Male,Utah,3/5/2023,0
1670,42,Male,Wisconsin,2/1/2023,0
1671,22,Male,Utah,2/4/2022,1
1672,31,Male,Utah,14/9/2022,0
1673,18,Male,South Carolina,4/3/2022,1
1674,21,Male,Hawaii,27/3/2023,0
1675,35,Male,Alaska,5/1/2022,1
1676,35,Male,Colorado,19/5/2023,0
1677,27,Male,West Virginia,13/12/2022,0
1678,65,Male,Oregon,6/8/2022,0
1679,41,Male,Ohio,12/11/2022,0
1680,60,Male,Massachusetts,21/2/2022,1
1681,61,Male,Louisiana,2/5/2023,0
1682,24,Male,Virginia,12/1/2023,0
1683,65,Male,New York,20/1/2022,1
1684,23,Male,Arkansas,11/9/2022,0
1685,30,Male,New Mexico,19/11/2023,0
1686,33,Male,Minnesota,23/1/2022,1
1687,22,Male,Illinois,25/6/2023,0
1688,67,Male,Georgia,14/12/2023,0
1689,28,Male,Mississippi,19/12/2023,0
1690,32,Male,North Carolina,2/8/2023,0
1691,40,Male,Nevada,14/10/2023,0
1692,64,Male,Connecticut,20/11/2023,0
1693,56,Male,Utah,30/7/2023,0
1694,63,Male,Tennessee,18/8/2023,0
1695,20,Male,Mississippi,1/11/2023,0
1696,54,Male,Nebraska,29/12/2023,0
1697,31,Male,West Virginia,22/7/2022,0
1698,36,Male,South Carolina,25/3/2022,1
1699,25,Male,Iowa,22/5/2022,1
1700,20,Male,North Dakota,22/11/2023,0
1701,62,Male,West Virginia,13/10/2023,0
1702,69,Male,Mississippi,7/8/2022,0
1703,54,Male,Alabama,20/6/2022,0
1704,39,Male,California,8/5/2023,0
1705,56,Male,Idaho,1/1/2022,1
1706,39,Male,South Dakota,9/7/2023,0
1707,37,Male,North Dakota,24/12/2022,0
1708,25,Male,Nevada,26/10/2022,0
1709,35,Male,Florida,15/9/2023,0
1710,45,Male,Indiana,28/8/2023,0
1711,19,Male,Arkansas,5/4/2022,1
1712,21,Male,North Carolina,6/4/2023,0
1713,65,Male,Illinois,24/1/2023,0
1714,49,Male,Missouri,8/6/2022,1
1715,30,Male,South Dakota,14/3/2023,0
1716,23,Male,Idaho,7/2/2023,0
1717,69,Male,Connecticut,27/12/2022,0
1718,29,Male,Hawaii,27/4/2023,0
1719,54,Male,Maryland,27/9/2022,0
1720,45,Male,Maryland,27/12/2022,0
1721,25,Male,Massachusetts,24/3/2023,0
1722,34,Male,Delaware,2/11/2023,0
1723,46,Male,Massachusetts,26/10/2023,0
1724,70,Male,New York,24/2/2022,1
1725,42,Male,Delaware,9/7/2022,0
1726,45,Male,Massachusetts,15/8/2022,0
1727,57,Male,Indiana,27/2/2023,0
1728,49,Male,Virginia,12/5/2023,0
1729,23,Male,Wyoming,16/6/2022,1
1730,47,Male,Illinois,18/12/2022,0
1731,23,Male,Alabama,4/6/2023,0
1732,21,Male,Idaho,26/12/2022,0
1733,45,Male,Rhode Island,5/11/2023,0
1734,67,Male,New York,20/12/2022,0
1735,31,Male,Missouri,19/5/2023,0
1736,58,Male,Texas,4/11/2022,0
1737,57,Male,Tennessee,3/2/2022,1
1738,42,Male,Ohio,2/8/2022,0
1739,60,Male,Tennessee,23/2/2022,1
1740,21,Male,Minnesota,20/12/2023,0
1741,69,Male,Wisconsin,17/12/2023,0
1742,41,Male,Delaware,8/3/2022,1
1743,51,Male,Kansas,17/12/2023,0
1744,23,Male,Missouri,1/11/2023,0
1745,57,Male,Michigan,24/10/2023,0
1746,40,Male,West Virginia,10/11/2023,0
1747,65,Male,Alabama,5/1/2023,0
1748,61,Male,New Hampshire,5/6/2023,0
1749,34,Male,Montana,10/5/2023,0
1750,43,Male,Wyoming,13/7/2022,0
1751,31,Male,Missouri,15/11/2022,0
1752,57,Male,Ohio,25/11/2022,0
1753,34,Male,South Dakota,5/11/2023,0
1754,25,Male,Colorado,10/9/2022,0
1755,66,Male,Massachusetts,16/8/2022,0
1756,56,Male,Delaware,20/4/2023,0
1757,49,Male,New Hampshire,3/9/2023,0
1758,19,Male,Michigan,2/11/2023,0
1759,27,Male,Pennsylvania,28/5/2022,1
1760,68,Male,Louisiana,21/4/2023,0
1761,20,Male,Minnesota,21/10/2022,0
1762,21,Male,Hawaii,2/3/2022,1
1763,36,Male,Idaho,13/5/2022,1
1764,37,Male,Vermont,20/5/2023,0
1765,61,Male,Delaware,15/5/2022,1
1766,68,Male,New Mexico,21/11/2022,0
1767,60,Male,Alaska,21/4/2022,1
1768,69,Male,Minnesota,16/3/2022,1
1769,25,Male,Nebraska,13/11/2022,0
1770,32,Male,Alaska,25/2/2023,0
1771,53,Male,Michigan,17/2/2023,0
1772,46,Male,Indiana,22/7/2022,0
1773,58,Male,Hawaii,3/6/2022,1
1774,21,Male,West Virginia,15/4/2023,0
1775,46,Male,New York,8/12/2022,0
1776,18,Male,Iowa,13/12/2022,0
1777,56,Male,Arizona,18/2/2022,1
1778,18,Male,Minnesota,29/12/2022,0
1779,49,Male,Texas,12/8/2023,0
1780,29,Male,Virginia,13/12/2022,0
1781,67,Male,North Dakota,13/3/2023,0
1782,31,Male,Iowa,24/6/2023,0
1783,52,Male,Utah,19/9/2022,0
1784,42,Male,Ohio,16/1/2023,0
1785,32,Male,Louisiana,25/7/2023,0
1786,47,Male,Iowa,26/5/2022,1
1787,45,Male,Maryland,27/1/2023,0
1788,20,Male,Montana,23/10/2022,0
1789,66,Male,Illinois,16/4/2023,0
1790,52,Male,Arizona,12/8/2023,0
1791,50,Male,North Carolina,13/4/2022,1
1792,62,Male,Montana,18/11/2022,0
1793,38,Male,Iowa,21/1/2022,1
1794,65,Male,Iowa,18/1/2023,0
1795,60,Male,Ohio,27/1/2022,1
1796,68,Male,Wisconsin,26/2/2023,0
1797,62,Male,South Carolina,18/9/2023,0
1798,62,Male,Oregon,18/8/2022,0
1799,40,Male,North Dakota,22/5/2022,1
1800,32,Male,California,12/4/2022,1
1801,22,Male,Mississippi,30/1/2022,1
1802,33,Male,New Jersey,1/7/2023,0
1803,57,Male,Rhode Island,6/5/2023,0
1804,60,Male,New Hampshire,25/3/2023,0
1805,30,Male,Louisiana,24/3/2022,1
1806,41,Male,Arizona,25/6/2022,0
1807,58,Male,Rhode Island,3/12/2022,0
1808,34,Male,Vermont,2/5/2023,0
1809,67,Male,Tennessee,22/5/2022,1
1810,58,Male,Alaska,24/6/2023,0
1811,41,Male,Maryland,23/7/2022,0
1812,42,Male,Wisconsin,8/6/2023,0
1813,50,Male,Nevada,16/10/2022,0
1814,40,Male,Illinois,27/10/2023,0
1815,32,Male,Montana,5/3/2022,1
1816,51,Male,New Mexico,26/12/2022,0
1817,26,Male,Virginia,22/11/2022,0
1818,32,Male,Delaware,1/5/2023,0
1819,58,Male,North Carolina,25/3/2023,0
1820,51,Male,Nevada,9/4/2022,1
1821,19,Male,Washington,13/9/2022,0
1822,57,Male,Maine,26/12/2022,0
1823,66,Male,Connecticut,26/11/2023,0
1824,62,Male,Louisiana,13/5/2022,1
1825,58,Male,Illinois,24/6/2022,0
1826,23,Male,South Dakota,14/3/2022,1
1827,45,Male,Indiana,26/8/2022,0
1828,20,Male,Vermont,28/11/2022,0
1829,33,Male,New Hampshire,1/8/2023,0
1830,30,Male,Oregon,11/11/2022,0
1831,50,Male,Kansas,2/1/2022,1
1832,62,Male,Maine,14/11/2022,0
1833,69,Male,Louisiana,12/11/2022,0
1834,34,Male,Louisiana,9/10/2023,0
1835,49,Male,Indiana,6/10/2023,0
1836,65,Male,Kentucky,14/1/2023,0
1837,66,Male,South Carolina,15/7/2022,0
1838,41,Male,Montana,8/9/2023,0
1839,37,Male,Vermont,8/7/2023,0
1840,32,Male,Mississippi,5/1/2022,1
1841,42,Male,Wyoming,14/7/2023,0
1842,31,Male,Vermont,13/4/2022,1
1843,61,Male,Alabama,9/12/2023,0
1844,36,Male,Kentucky,25/12/2022,0
1845,60,Male,South Dakota,9/12/2023,0
1846,51,Male,Delaware,29/7/2022,0
1847,68,Male,Wisconsin,10/6/2023,0
1848,46,Male,Arizona,26/4/2023,0
1849,19,Male,Maine,16/6/2023,0
1850,30,Male,New Mexico,6/4/2022,1
1851,51,Male,Wyoming,23/3/2023,0
1852,28,Male,Delaware,26/10/2022,0
1853,41,Male,Pennsylvania,19/2/2023,0
1854,29,Male,North Dakota,21/5/2023,0
1855,25,Male,Kentucky,3/11/2023,0
1856,60,Male,Rhode Island,26/11/2023,0
1857,63,Male,Arizona,25/7/2022,0
1858,51,Male,Colorado,8/9/2023,0
1859,22,Male,Maine,17/11/2023,0
1860,54,Male,New Jersey,5/5/2023,0
1861,18,Male,Kansas,5/12/2022,0
1862,29,Male,South Dakota,7/7/2023,0
1863,59,Male,New Hampshire,29/6/2023,0
1864,25,Male,Connecticut,27/3/2023,0
1865,19,Male,Wyoming,29/11/2022,0
1866,56,Male,Missouri,7/8/2022,0
1867,31,Male,Alaska,15/3/2022,1
1868,45,Male,Delaware,14/5/2022,1
1869,23,Male,Indiana,16/7/2023,0
1870,18,Male,West Virginia,5/8/2023,0
1871,43,Male,Wyoming,19/5/2022,1
1872,56,Male,Illinois,12/9/2023,0
1873,43,Male,Alaska,17/11/2023,0
1874,64,Male,Wisconsin,27/2/2022,1
1875,67,Male,Indiana,2/11/2022,0
1876,63,Male,Tennessee,1/8/2023,0
1877,54,Male,Illinois,2/10/2022,0
1878,69,Male,Pennsylvania,24/6/2023,0
1879,34,Male,Oklahoma,25/12/2022,0
1880,56,Male,Tennessee,31/8/2023,0
1881,34,Male,New Jersey,1/3/2022,1
1882,58,Male,New Jersey,18/12/2023,0
1883,44,Male,Tennessee,17/10/2023,0
1884,25,Male,Georgia,6/7/2022,0
1885,27,Male,Arizona,1/1/2022,1
1886,26,Male,Nevada,4/7/2023,0
1887,18,Male,Arkansas,22/7/2023,0
1888,64,Male,North Dakota,23/3/2023,0
1889,62,Male,South Dakota,30/12/2023,0
1890,59,Male,North Carolina,21/10/2023,0
1891,36,Male,Hawaii,21/4/2023,0
1892,69,Male,New Hampshire,1/9/2022,0
1893,39,Male,California,12/5/2023,0
1894,28,Male,Delaware,5/5/2023,0
1895,42,Male,Arizona,13/1/2023,0
1896,31,Male,Washington,23/10/2022,0
1897,57,Male,Nevada,20/10/2023,0
1898,53,Male,Alaska,4/5/2022,1
1899,59,Male,Texas,27/2/2023,0
1900,32,Male,New York,6/6/2022,1
1901,65,Male,Iowa,7/2/2023,0
1902,56,Male,Arizona,31/8/2022,0
1903,31,Male,New Mexico,2/2/2022,1
1904,59,Male,North Carolina,22/9/2022,0
1905,22,Male,Nevada,15/2/2023,0
1906,47,Male,Idaho,15/8/2023,0
1907,23,Male,Vermont,29/3/2023,0
1908,69,Male,New Mexico,29/8/2023,0
1909,18,Male,Georgia,13/9/2022,0
1910,50,Male,Kentucky,8/5/2023,0
1911,29,Male,New York,24/4/2022,1
1912,65,Male,Arizona,19/3/2022,1
1913,29,Male,Colorado,20/8/2022,0
1914,49,Male,Kentucky,11/5/2023,0
1915,28,Male,Alaska,6/9/2022,0
